	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	rating_count	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	sold	historical_sold
89	Áo Khoác Nam/Áo Khoác Thời Trang Nam Chất Liệu Vải Kaki	Hà Nội	1602672410	1609771212	7098802	False	34%	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	29900000000	45000000000	29900000000	45000000000	29900000000	45000000000	None	1	10	0	False	False	9	0	0	0
90	Áo Khoác Da Pu Khóa Kéo Thời Trang Nam	Nước ngoài	1601984814	1609771212	7786398	False	21%	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	47470000000	60200000000	47470000000	60200000000	47470000000	60200000000	None	1	16	0	False	False	8	0	0	0
91	[Xả Gốc] Áo Khoác Măng Tô Dạ Cao Cấp Ak098 Kiểu Vest Cổ Đứng Lịch Lãm Áo Khoác Măng Tô Thời Trang Nam	Hà Nội	1568111783	1609771212	41659429	False	None	False	20	False	5.0	[1, 0, 0, 0, 0, 1]	None	None	49900000000	-1	49900000000	-1	49900000000	0	None	4	191	1	False	False	9	0	0	2
92	ÁO KHOÁC PHAO COTTON ,ÁO KHOÁC LOANG MÀU MỚI THỜI TRANG NAM 2020	Bắc Giang	1605322253	1609771212	4448959	False	None	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	65000000000	-1	65000000000	-1	65000000000	0	None	1	50	0	False	False	4	0	0	0
93	Thời Trang Nam, áo khoác jeans rách in chữ , RL1445	TP. Hồ Chí Minh	1576141922	1609771212	33629290	False	None	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	47500000000	-1	47500000000	-1	47500000000	0	None	1	5	0	False	False	3	0	0	0
94	Áo hoodie in logo ADIDAS 3D thời trang nam trẻ trung	Nước ngoài	1607340501	1609771212	2430711	False	50%	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	24420000000	48580000000	24420000000	48580000000	24420000000	48580000000	None	0	47	0	False	False	4	0	0	0
95	Áo khoác dù Chất Dày Nam Nữ Unisex In Hoa Văn Siêu Chất	TP. Hồ Chí Minh	1605776191	1609771212	3995021	False	28%	False	6	False	4.428571	[7, 1, 0, 0, 0, 6]	None	None	13608000000	18900000000	13608000000	18900000000	13608000000	18900000000	None	17	963	7	False	False	6	0	214	215
96	[Tiền Nào Của Nấy] Áo phao nam hàng hiệu siêu nhẹ, lông vũ 2 mặt chống gió, chống nước nhiều màu cho người 45 - 85kg	Hà Nội	1603881633	1609771212	5889579	True	49%	False	20	False	4.921053	[76, 1, 0, 0, 2, 73]	None	None	28000000000	55000000000	28000000000	55000000000	28000000000	55000000000	None	28	6030	76	False	False	9	1	104	130
97	Áo Hoodie Nam Nữ phong cách Harajuku cá tính chất nỉ trần bông SG813	TP. Hồ Chí Minh	1606731867	1609771212	3039345	True	47%	False	8	False	4.777778	[18, 0, 1, 0, 1, 16]	None	None	5900000000	10900000000	6900000000	13000000000	5900000000	10900000000	None	62	9166	18	False	False	9	1	54	59
98	Áo Khoác Nam Chất Gió 5S (3 màu), Có 2 Lớp, Có Mũ, Dáng Trẻ Trung, Chống Thấm Nước, Chống Gió (-08)	Hà Nội	1601601410	1609771212	8169802	False	50%	False	20	True	4.900574	[523, 3, 1, 8, 21, 490]	None	None	29950000000	59900000000	29950000000	59900000000	29950000000	59900000000	None	184	31314	523	False	True	6	1	468	958
99	ÁO CHỐNG NẮNG NAM MẪU MỚI NHẤT CÓ THOÁNG KHÍ SAU LƯNG, TÚI BÊN TRONG, CHẤT KAKI CỰC MÁT	Hà Nội	1511447732	1609771212	98323480	True	34%	False	6	False	4.673055000000001	[3444, 100, 45, 139, 313, 2847]	None	None	9900000000	15000000000	9900000000	15000000000	9900000000	15000000000	None	6106	990	3450	False	True	6	1	26	9027
100	Áo hoodie nam 💙𝗙𝗥𝗘𝗘𝗦𝗛𝗜𝗣💙 Áo khoác hoodie nam nữ nhiều mẫu dày dặn, nỉ bông, giữ ấm tốt, thời trang, phong cách.	TP. Hồ Chí Minh	1600923769	1609771212	8847443	True	50%	False	19	False	4.664773	[176, 4, 2, 10, 17, 143]	None	None	8900000000	17800000000	10700000000	17800000000	8900000000	17800000000	None	185	20770	176	False	True	9	0	274	542
101	Áo Hoodie Nỉ In Hình We Bare Bears (3 Chú Gấu) Unisex Nam và Nữ	TP. Hồ Chí Minh	1602912932	1609771212	6858280	True	20%	False	18	False	4.615385	[39, 1, 1, 2, 4, 31]	None	None	12000000000	15000000000	12000000000	15000000000	12000000000	15000000000	None	96	7542	39	False	True	7	0	80	119
102	Áo chống nắng _ Aó khoác nam 2020 , Chất umi dày dặn	Hà Nội	1594202686	1609771212	15568526	True	37%	False	40	False	4.921748	[990, 5, 0, 11, 35, 939]	None	None	13900000000	21900000000	13900000000	21900000000	13900000000	21900000000	None	22642	10334	990	False	True	9	1	560	3886
103	Áo khoác Bomber nam họa tiết trơn Felt And Leather chất ép từ Len giữ nhiệt và thoáng - FEAER DENIM	TP. Hồ Chí Minh	1604984664	1609771212	4786548	False	18%	False	4	True	4.911504	[226, 0, 0, 4, 12, 210]	None	None	44900000000	54900000000	44900000000	54900000000	44900000000	54900000000	None	800	65700	226	False	True	9	1	397	473
104	[Áo khoắc đôi có lót lông] Áo khoắc gió nam nữ thời trang cá tính, 2 lớp cực kỳ dày dặn, giữ ấm mùa đông	Hà Nội	1597114997	1609771212	12656215	True	33%	False	18	False	4.313725	[103, 9, 2, 8, 15, 69]	None	None	18900000000	28000000000	18900000000	28000000000	18900000000	28000000000	None	128	10920	103	False	False	9	1	162	418
105	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1575559754	1609771212	34211458	False	None	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	30900000000	-1	30900000000	-1	30900000000	0	None	1	15	0	False	False	9	0	0	0
106	Áo Khoác Thời Trang Nam Chống Nắng Zona House  EXT002  Xanh Đen Vải Polyester -Hàng nhập khẩu	Hà Nội	1570417315	1609771212	39353897	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	90000000000	-1	90000000000	-1	90000000000	0	None	0	53	0	False	False	6	0	0	0
107	áo khoác thời trang nam 2021	Quảng Ninh	1607834535	1609771212	1936677	False	None	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	33500000000	-1	33500000000	-1	33500000000	0	None	0	29	0	False	False	1	0	1	1
108	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1605617950	1609771212	4153262	False	50%	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	31567200000	63134300000	31567200000	63134300000	31567200000	63134300000	None	0	4	0	False	False	8	0	0	0
109	Áo Khoác Giả Lông Thú Có Nón Thời Trang Nam	Nước ngoài	1608240023	1609771212	1531189	False	None	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	66517800000	-1	66517800000	-1	66517800000	0	None	1	44	0	False	False	9	0	0	0
110	Áo Len Cổ Lọ Dài Tay Thời Trang Nam	Nước ngoài	1609226271	1609771212	544941	False	None	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	25800000000	-1	25800000000	-1	25800000000	0	None	0	4	0	False	False	1	0	0	0
111	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1577188468	1609771212	32582744	False	33%	False	0	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	10787000000	16100000000	12261000000	18300000000	10787000000	16100000000	None	0	1	0	False	True	9	0	0	0
112	Áo Khoác Da Cổ Bẻ Thời Trang Nam Cá Tính	Nước ngoài	1608239381	1609771212	1531831	False	None	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	66517800000	-1	66517800000	-1	66517800000	0	None	0	15	0	False	False	9	0	0	0
113	áo khoác bomber jacket thời trang nam hàng thu đông mẫu mới nk air Jordan	Hà Nội	1605441683	1609771212	4329529	False	20%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	150400000000	188000000000	150400000000	188000000000	150400000000	188000000000	None	1	69	0	False	False	6	0	0	0
114	Áo khoác thể thao dáng rộng phối sọc kẻ thời trang nam	Nước ngoài	1591344044	1609771212	18427168	False	10%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	19390000000	21500000000	19390000000	21500000000	19390000000	21500000000	None	4	26	0	False	False	9	0	0	1
115	Áo Khoác Bò Jean / Denim Jacket Thời Trang Nam Basic	Hà Nội	1537345640	1609771212	72425572	False	None	False	5	False	4.5	[2, 0, 0, 0, 1, 1]	None	None	27500000000	-1	27500000000	-1	27500000000	0	None	298	42	2	False	True	5	0	0	9
116	Áo nỉ bông dây kéo nam nữ thời trang nam form rộng phong cách Hàn Quốc KN07	TP. Hồ Chí Minh	1607991934	1609771212	1779278	False	45%	False	2	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	10900000000	19900000000	10900000000	19900000000	10900000000	19900000000	None	1	18	0	False	False	9	1	0	0
117	Thời Trang Nam, áo khoác jeans rách chữ BATMAN, RL1463 - TRẮNG	TP. Hồ Chí Minh	1576141365	1609771212	33629847	False	None	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	37000000000	-1	37000000000	-1	37000000000	0	None	4	45	0	False	False	3	0	0	0
118	Áo Khoác Bóng Chày Thời Trang Nam 2020	Nước ngoài	1603355937	1609771212	6415275	False	50%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	28500000000	57000000000	28500000000	57000000000	28500000000	57000000000	None	0	0	0	False	False	9	0	0	0
119	Áo khoác blazer nhung dài tay họa tiết hoa thời trang nam sang trọng	Nước ngoài	1588244468	1609771212	21526744	False	1%	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	64770000000	65450000000	64770000000	65450000000	64770000000	65450000000	None	2	20	0	False	False	9	0	0	0
120	Áo Khoác Jean Không Tay Thời Trang Nam	Nước ngoài	1594740150	1609771212	15031062	False	None	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	63740000000	-1	63740000000	-1	63740000000	0	None	0	4	0	False	False	9	0	0	0
121	Áo Hoodies Có Nón Dài Tay In Hình 3d Thời Trang Nam	Nước ngoài	1603739887	1609771212	6031325	False	23%	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	30700000000	39760000000	30700000000	39760000000	30700000000	39760000000	None	0	1	0	False	False	9	0	0	0
122	áo hoodie Mobile Legends in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam / uy tín chất lượng	Hà Nội	1606993401	1609771212	2777811	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	18905000000	-1	18905000000	-1	18905000000	0	None	1	16	0	False	False	1	0	0	0
123	Áo Khoác Giả Lông Thời Trang Nam	Nước ngoài	1608782808	1609771212	988404	False	None	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	87569100000	-1	87569100000	-1	87569100000	0	None	0	8	0	False	True	9	0	0	0
124	Áo Khoác Jeans Lót Lông Cừu Giữ Ấm Thời Trang Nam	Nước ngoài	1604416898	1609771212	5354314	False	49%	False	49	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	33400000000	65820000000	45910000000	90840000000	33400000000	65820000000	None	0	36	0	False	False	9	0	0	0
125	áo hoodie Mobile Legends in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam / uy tín chất lượng	Hà Nội	1606901150	1609771212	2870062	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	22885000000	-1	22885000000	-1	22885000000	0	None	1	0	0	False	False	1	0	0	0
126	🌸 Áo Khoác Nỉ Nam Chần Lông Thời Trang Nam Zero Phong Cách Hàn Quốc Đẹp 🌸	TP. Hồ Chí Minh	1607151895	1609771212	2619317	False	15%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	18845600000	22171200000	18845600000	22171200000	18845600000	22171200000	None	0	8	0	False	True	9	0	0	0
127	áo khoác thời trang nam khoá kéo chống thấm nước armani	Hà Nội	1608285837	1609771212	1485375	False	20%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	190400000000	238000000000	190400000000	238000000000	190400000000	238000000000	None	0	12	0	False	False	9	0	0	0
128	🔥HOT🔥 áo khoác Hacker in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam	Hà Nội	1580560303	1609771212	29210909	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	19900000000	-1	19900000000	-1	19900000000	0	None	2	22	0	False	True	1	0	0	1
129	Áo khoác da cho nam[chuẩn1:1]_áo khoác Bomber thời trang nam 2020	Hà Nội	1606484481	1609771212	3286731	False	8%	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	115000000000	125000000000	115000000000	125000000000	115000000000	125000000000	None	1	37	0	False	False	8	0	0	0
130	Áo khoác blazer dáng ôm thời trang nam sang trọng	Nước ngoài	1588079477	1609771212	21691735	False	1%	False	20	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	44840000000	45310000000	44840000000	45310000000	44840000000	45310000000	None	1	3	0	False	False	9	0	0	0
131	Áo Khoác Phao Không Tay Thời Trang Nam	Nước ngoài	1608300547	1609771212	1470665	False	None	False	6	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	99598800000	-1	99598800000	-1	99598800000	0	None	0	8	0	False	False	9	0	0	0
132	Áo Khoác Giả Lông Thời Trang Nam	Nước ngoài	1605026969	1609771212	4744243	False	26%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	60310000000	81500000000	60310000000	81500000000	60310000000	81500000000	None	0	14	0	False	False	9	0	0	0
133	Áo Khoác Dù Nam Cao Cấp,Thời Trang Nam	TP. Hồ Chí Minh	1535010462	1609771212	74760750	True	40%	False	0	False	3.666667	[3, 1, 0, 0, 0, 2]	None	None	17340000000	28900000000	17340000000	28900000000	17340000000	28900000000	None	75	42	3	False	True	4	0	1	3
134	Áo Khoác Denim Thời Trang Nam	Nước ngoài	1585629310	1609771212	24141902	False	None	False	36	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	44850000000	-1	44850000000	-1	44850000000	0	None	1	1	0	False	False	9	0	0	0
135	Men Jacket Denim Coat Jackets Thời Trang Nam Áo khoác Áo khoác jeans Áo khoác jean đẹp phong cách Hàn quốc áo khoác nam	Nước ngoài	1570626625	1609771212	39144587	False	None	False	8	False	5.0	[1, 0, 0, 0, 0, 1]	None	None	51900000000	-1	51900000000	-1	51900000000	0	None	16	52	1	False	False	9	0	0	1
136	Áo khoác blazer công sở thời trang nam lịch lãm	Nước ngoài	1588079487	1609771212	21691725	False	1%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	63230000000	63900000000	63230000000	63900000000	63230000000	63900000000	None	1	8	0	False	False	9	0	0	0
137	Áo khoác thời trang nam chất liệu cotton mặc ngoài trời	Nước ngoài	1569555058	1609771212	40216154	False	None	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	87754000000	-1	87754000000	-1	87754000000	0	None	0	3	0	False	False	6	0	0	1
138	Áo khoác hoodie dài tay cotton họa tiết Ford thời trang nam thu đông 2019	Nước ngoài	1576063571	1609771212	33707641	False	None	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	40010000000	-1	40010000000	-1	40010000000	0	None	1	0	0	False	False	7	0	0	0
139	Set Đồ Thể Thao 3 Món Thời Trang Nam	Nước ngoài	1609337874	1609771212	433338	False	None	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	40302500000	-1	46010800000	-1	40302500000	0	None	1	1	0	False	False	9	0	0	0
140	Áo Khoác Bomber Nam 2020 ,Áo Khoác Thời Trang Nam	Hà Nội	1602780881	1609771212	6990331	False	None	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	57900000000	-1	57900000000	-1	57900000000	0	None	0	24	0	False	False	5	0	0	0
141	Áo Khoác Sơ Mi Caro Thời Trang Nam Hàn Quốc	Nước ngoài	1603150549	1609771212	6620663	False	None	False	30	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	26820000000	-1	31310000000	-1	26820000000	0	None	0	15	0	False	False	9	0	0	0
142	Áo khoác dù thời trang nam chính hãng	TP. Hồ Chí Minh	1557329444	1609771212	52441768	False	None	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	115000000000	-1	115000000000	-1	115000000000	0	None	2	55	0	False	False	8	0	0	1
143	Áo Khoác Phao Cotton Thời Trang Nam	Nước ngoài	1608278080	1609771212	1493132	False	40%	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	60000000000	100000000000	60000000000	100000000000	60000000000	100000000000	None	0	0	0	False	False	9	0	0	0
144	Áo Khoác Giả Lông Thời Trang Nam	Nước ngoài	1608243012	1609771212	1528200	False	None	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	92342300000	-1	92342300000	-1	92342300000	0	None	1	4	0	False	False	9	0	0	0
145	Áo Hoodie Nỉ In Hình Among Us Unisex Nam và Nữ	TP. Hồ Chí Minh	1602912033	1609771212	6859179	True	20%	False	21	False	4.793814	[97, 2, 1, 2, 5, 87]	None	None	12000000000	15000000000	12000000000	15000000000	12000000000	15000000000	None	233	10821	97	False	True	3	0	127	331
146	Áo Hoodie Nỉ Ngoại Ulzzang Có Mũ , Có 4 màu , Nam & Nữ	TP. Hồ Chí Minh	1547537155	1609771212	62234057	True	48%	False	8	False	4.847106	[2264, 13, 11, 54, 157, 2029]	None	None	12584000000	24200000000	12584000000	24200000000	12584000000	24200000000	None	6807	41357	2266	True	True	9	1	602	5618
147	Áo khoác nỉ nam có nón cao cấp GABO FASHION ANN01 màu xám - ANN01XAM	TP. Hồ Chí Minh	1605512968	1609771212	4258244	False	None	False	3	True	4.0	[1, 0, 0, 0, 1, 0]	None	None	22000000000	-1	22000000000	-1	22000000000	0	None	1	379	1	False	False	3	0	3	4
148	Áo khoác jean thiết kế đắp tay màu đen, áo nam thời trang phong cách cá tính	TP. Hồ Chí Minh	1604655174	1609771212	5116038	False	33%	False	4	False	4.75	[16, 0, 0, 1, 2, 13]	None	None	17500000000	26250000000	17500000000	26250000000	17500000000	26250000000	None	16	1763	16	False	True	6	1	15	24
149	Áo hoodie nam nữ Eminem	TP. Hồ Chí Minh	1545326119	1609771212	64445093	False	38%	False	4	False	4.285714	[14, 2, 0, 0, 2, 10]	None	None	9900000000	16000000000	9900000000	16000000000	9900000000	16000000000	None	32	339	14	False	True	2	0	3	42
150	[Mẫu mới Unisex] Sale giá sốc, Áo khoác gió lót lông cừu chống nước, Nam nữ mặc quá Ok. Mềm nhẹ, Ấm áp mùa yêu thương!!!	Hà Nội	1603036126	1609771212	6735086	True	50%	False	24	False	4.6375	[80, 4, 1, 3, 4, 68]	None	None	16900000000	33500000000	16900000000	33500000000	16900000000	33500000000	None	73	11068	80	False	False	9	0	181	236
151	( SP Kèm Video ) ÁO GIÓ 2 MẶT THOÁNG MÁT THÍCH HỢP CHO NAM NỮ.	Hà Nội	1573745563	1609771212	36025649	True	None	False	16	False	4.735632	[87, 2, 1, 3, 6, 75]	None	None	22500000000	-1	22500000000	-1	22500000000	0	None	44	9416	87	False	True	8	1	74	231
152	Bộ vest nam trung niên 2 nút màu đen chất vải mềm mỏng (áo+quần+cà vạt+kẹp) full size	TP. Hồ Chí Minh	1529811912	1609771212	79959300	True	None	False	6	False	4.970587999999999	[68, 0, 0, 0, 2, 66]	None	None	50000000000	-1	50000000000	-1	50000000000	0	None	799	1855	68	False	True	9	0	18	155
153	Áo Bomber nam nữ  - áo bóng chày siêu hot cho nam và nữ  - hàng kaki chất siêu dày - chi tiết từ đường kim mũi chỉ	Hà Nội	1605695436	1609771212	4075776	True	30%	False	8	False	4.348485	[66, 6, 1, 3, 10, 46]	None	None	24500000000	35000000000	24500000000	35000000000	24500000000	35000000000	None	658	44168	66	False	False	9	0	142	180
154	Áo chống nắng nam chất liệu umi chống nắng chống rét	Hà Nội	1598262972	1609771212	11508240	True	44%	False	32	False	4.892683	[209, 1, 0, 5, 8, 195]	None	None	13900000000	24900000000	13900000000	24900000000	13900000000	24900000000	None	84	3814	209	False	False	8	1	176	841
155	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1600935198	1609771212	8836014	False	50%	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	13600000000	27200000000	13600000000	27200000000	13600000000	27200000000	None	0	0	0	False	False	9	0	0	0
156	Áo Khoác Jean Không Tay Thời Trang Nam	Nước ngoài	1564422662	1609771212	45348550	False	24%	False	7	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	35070000000	46350000000	35070000000	46350000000	35070000000	46350000000	None	1	3	0	False	False	5	0	0	0
157	Áo Hoodies Có Nón Dài Tay In Hình 3d Thời Trang Nam	Nước ngoài	1603739903	1609771212	6031309	False	24%	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	30290000000	39760000000	30290000000	39760000000	30290000000	39760000000	None	0	1	0	False	False	9	0	0	0
158	Áo khoác blazer in vảy cá thời trang nam sang trọng	Nước ngoài	1588244632	1609771212	21526580	False	1%	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	68460000000	69180000000	68460000000	69180000000	68460000000	69180000000	None	1	5	0	False	False	9	0	0	0
